subj,trial,block,date,stim,stim_order,response,rt,param_index,segment_time,pitch,stretch,age,english,language,sex
MAN,203,4,2024-06-19T03:28:58.165Z,english_197.wav,0,0,386,11,1.09391667,-36.11997575,0.88926449,23,3,Japanese,m
MAN,204,4,2024-06-19T03:28:58.165Z,english_609.wav,0,0,352,0,0,45.1693917,1.16218677,23,3,Japanese,m
MAN,204,4,2024-06-19T03:28:58.165Z,english_609.wav,0,0,352,1,0.1,-72.3247495,1.56939275,23,3,Japanese,m
MAN,204,4,2024-06-19T03:28:58.165Z,english_609.wav,0,0,352,2,0.2,18.68361548,1.47980491,23,3,Japanese,m
MAN,204,4,2024-06-19T03:28:58.165Z,english_609.wav,0,0,352,3,0.3,-27.6682302,1.03639669,23,3,Japanese,m
MAN,204,4,2024-06-19T03:28:58.165Z,english_609.wav,0,0,352,4,0.4,3.63671522,0.81396394,23,3,Japanese,m
MAN,204,4,2024-06-19T03:28:58.165Z,english_609.wav,0,0,352,5,0.5,21.21340101,1.33770591,23,3,Japanese,m
MAN,204,4,2024-06-19T03:28:58.165Z,english_609.wav,0,0,352,6,0.6,15.49381211,1.85408959,23,3,Japanese,m
MAN,204,4,2024-06-19T03:28:58.165Z,english_609.wav,0,0,352,7,0.7,1.52669615,0.1270649,23,3,Japanese,m
MAN,204,4,2024-06-19T03:28:58.165Z,english_609.wav,0,0,352,8,0.8,25.44993701,0.72088093,23,3,Japanese,m
MAN,204,4,2024-06-19T03:28:58.165Z,english_609.wav,0,0,352,9,0.9,-58.9173922,1.10933741,23,3,Japanese,m
MAN,204,4,2024-06-19T03:28:58.165Z,english_609.wav,0,0,352,10,1,4.8985277,0.9989657,23,3,Japanese,m
MAN,204,4,2024-06-19T03:28:58.165Z,english_609.wav,0,0,352,11,1.09391667,-19.12587244,1.15972192,23,3,Japanese,m
MAN,205,4,2024-06-19T03:28:58.165Z,english_321.wav,0,0,718,0,0,-77.41334575,1.30726178,23,3,Japanese,m
MAN,205,4,2024-06-19T03:28:58.165Z,english_321.wav,0,0,718,1,0.1,-61.98635838,0.09021545,23,3,Japanese,m
MAN,205,4,2024-06-19T03:28:58.165Z,english_321.wav,0,0,718,2,0.2,63.85195092,1.50183321,23,3,Japanese,m
MAN,205,4,2024-06-19T03:28:58.165Z,english_321.wav,0,0,718,3,0.3,29.6904451,0.65065228,23,3,Japanese,m
MAN,205,4,2024-06-19T03:28:58.165Z,english_321.wav,0,0,718,4,0.4,-43.5045078,1.45081069,23,3,Japanese,m
MAN,205,4,2024-06-19T03:28:58.165Z,english_321.wav,0,0,718,5,0.5,62.57170592,1.7661601,23,3,Japanese,m
MAN,205,4,2024-06-19T03:28:58.165Z,english_321.wav,0,0,718,6,0.6,28.41559033,0.98052074,23,3,Japanese,m
MAN,205,4,2024-06-19T03:28:58.165Z,english_321.wav,0,0,718,7,0.7,57.20206106,1.50508218,23,3,Japanese,m
MAN,205,4,2024-06-19T03:28:58.165Z,english_321.wav,0,0,718,8,0.8,21.76754783,1.92892589,23,3,Japanese,m
MAN,205,4,2024-06-19T03:28:58.165Z,english_321.wav,0,0,718,9,0.9,-93.37290208,0.5132303,23,3,Japanese,m
MAN,205,4,2024-06-19T03:28:58.165Z,english_321.wav,0,0,718,10,1,-66.78585721,1.33865757,23,3,Japanese,m
MAN,205,4,2024-06-19T03:28:58.165Z,english_321.wav,0,0,718,11,1.09391667,79.62121497,0.23870746,23,3,Japanese,m
MAN,206,4,2024-06-19T03:28:58.165Z,english_531.wav,0,0,584,0,0,64.01741769,1.51547649,23,3,Japanese,m
MAN,206,4,2024-06-19T03:28:58.165Z,english_531.wav,0,0,584,1,0.1,26.7868786,1.88187252,23,3,Japanese,m
MAN,206,4,2024-06-19T03:28:58.165Z,english_531.wav,0,0,584,2,0.2,-11.61455466,1.96684575,23,3,Japanese,m
MAN,206,4,2024-06-19T03:28:58.165Z,english_531.wav,0,0,584,3,0.3,5.98277112,0.79325927,23,3,Japanese,m
MAN,206,4,2024-06-19T03:28:58.165Z,english_531.wav,0,0,584,4,0.4,-58.29733436,0.88962117,23,3,Japanese,m
MAN,206,4,2024-06-19T03:28:58.165Z,english_531.wav,0,0,584,5,0.5,-28.52423669,0.54211356,23,3,Japanese,m
MAN,206,4,2024-06-19T03:28:58.165Z,english_531.wav,0,0,584,6,0.6,-20.08515402,0.71772169,23,3,Japanese,m
MAN,206,4,2024-06-19T03:28:58.165Z,english_531.wav,0,0,584,7,0.7,56.89013176,1.30220499,23,3,Japanese,m
MAN,206,4,2024-06-19T03:28:58.165Z,english_531.wav,0,0,584,8,0.8,-1.76253667,0.81496958,23,3,Japanese,m
MAN,206,4,2024-06-19T03:28:58.165Z,english_531.wav,0,0,584,9,0.9,17.11874088,0.64316233,23,3,Japanese,m
MAN,206,4,2024-06-19T03:28:58.165Z,english_531.wav,0,0,584,10,1,-69.92464743,0.7734262,23,3,Japanese,m
MAN,206,4,2024-06-19T03:28:58.165Z,english_531.wav,0,0,584,11,1.09391667,16.89803128,0.24670156,23,3,Japanese,m
MAN,207,4,2024-06-19T03:28:58.165Z,english_57.wav,0,0,6445,0,0,69.92924321,1.37399784,23,3,Japanese,m
MAN,207,4,2024-06-19T03:28:58.165Z,english_57.wav,0,0,6445,1,0.1,50.83595835,1.30125162,23,3,Japanese,m
MAN,207,4,2024-06-19T03:28:58.165Z,english_57.wav,0,0,6445,2,0.2,72.89041726,0.76532722,23,3,Japanese,m
MAN,207,4,2024-06-19T03:28:58.165Z,english_57.wav,0,0,6445,3,0.3,-25.50577281,0.08256356,23,3,Japanese,m
MAN,207,4,2024-06-19T03:28:58.165Z,english_57.wav,0,0,6445,4,0.4,-12.89341009,1.10396563,23,3,Japanese,m
MAN,207,4,2024-06-19T03:28:58.165Z,english_57.wav,0,0,6445,5,0.5,-24.95937253,1.0000289,23,3,Japanese,m
MAN,207,4,2024-06-19T03:28:58.165Z,english_57.wav,0,0,6445,6,0.6,64.68704807,0.6504756,23,3,Japanese,m
MAN,207,4,2024-06-19T03:28:58.165Z,english_57.wav,0,0,6445,7,0.7,26.76917617,1.09615913,23,3,Japanese,m
MAN,207,4,2024-06-19T03:28:58.165Z,english_57.wav,0,0,6445,8,0.8,-85.40894658,0.70411597,23,3,Japanese,m
MAN,207,4,2024-06-19T03:28:58.165Z,english_57.wav,0,0,6445,9,0.9,-86.04927125,0.54802277,23,3,Japanese,m
MAN,207,4,2024-06-19T03:28:58.165Z,english_57.wav,0,0,6445,10,1,86.88641586,1.43991022,23,3,Japanese,m
MAN,207,4,2024-06-19T03:28:58.165Z,english_57.wav,0,0,6445,11,1.09391667,-99.07725694,1.41890007,23,3,Japanese,m
MAN,208,4,2024-06-19T03:28:58.165Z,english_822.wav,0,0,671,0,0,-57.24532264,1.07162112,23,3,Japanese,m
MAN,208,4,2024-06-19T03:28:58.165Z,english_822.wav,0,0,671,1,0.1,-0.6561153,1.88043926,23,3,Japanese,m
MAN,208,4,2024-06-19T03:28:58.165Z,english_822.wav,0,0,671,2,0.2,20.41316559,0.90199971,23,3,Japanese,m
MAN,208,4,2024-06-19T03:28:58.165Z,english_822.wav,0,0,671,3,0.3,41.70802905,0.26893632,23,3,Japanese,m
MAN,208,4,2024-06-19T03:28:58.165Z,english_822.wav,0,0,671,4,0.4,-77.9443686,1.26571685,23,3,Japanese,m
MAN,208,4,2024-06-19T03:28:58.165Z,english_822.wav,0,0,671,5,0.5,63.06825284,1.37105199,23,3,Japanese,m
MAN,208,4,2024-06-19T03:28:58.165Z,english_822.wav,0,0,671,6,0.6,-26.82945761,1.3296767,23,3,Japanese,m
MAN,208,4,2024-06-19T03:28:58.165Z,english_822.wav,0,0,671,7,0.7,-92.61277401,1.89258001,23,3,Japanese,m
MAN,208,4,2024-06-19T03:28:58.165Z,english_822.wav,0,0,671,8,0.8,-55.75237854,1.15705119,23,3,Japanese,m
MAN,208,4,2024-06-19T03:28:58.165Z,english_822.wav,0,0,671,9,0.9,-53.36958595,0.11001008,23,3,Japanese,m
MAN,208,4,2024-06-19T03:28:58.165Z,english_822.wav,0,0,671,10,1,65.67162204,0.72053282,23,3,Japanese,m
MAN,208,4,2024-06-19T03:28:58.165Z,english_822.wav,0,0,671,11,1.09391667,97.68319671,1.63006682,23,3,Japanese,m
MAN,209,4,2024-06-19T03:28:58.165Z,english_636.wav,0,0,494,0,0,67.71914356,0.71351394,23,3,Japanese,m
MAN,209,4,2024-06-19T03:28:58.165Z,english_636.wav,0,0,494,1,0.1,73.23750135,0.58810626,23,3,Japanese,m
MAN,209,4,2024-06-19T03:28:58.165Z,english_636.wav,0,0,494,2,0.2,-94.77637622,0.12310704,23,3,Japanese,m
MAN,209,4,2024-06-19T03:28:58.165Z,english_636.wav,0,0,494,3,0.3,41.8095849,0.24518537,23,3,Japanese,m
MAN,209,4,2024-06-19T03:28:58.165Z,english_636.wav,0,0,494,4,0.4,44.54848263,1.96939905,23,3,Japanese,m
MAN,209,4,2024-06-19T03:28:58.165Z,english_636.wav,0,0,494,5,0.5,-87.10854597,1.82615159,23,3,Japanese,m
MAN,209,4,2024-06-19T03:28:58.165Z,english_636.wav,0,0,494,6,0.6,12.76932042,0.20211228,23,3,Japanese,m
MAN,209,4,2024-06-19T03:28:58.165Z,english_636.wav,0,0,494,7,0.7,-15.47844842,0.69598299,23,3,Japanese,m
MAN,209,4,2024-06-19T03:28:58.165Z,english_636.wav,0,0,494,8,0.8,-27.08826091,0.43499073,23,3,Japanese,m
MAN,209,4,2024-06-19T03:28:58.165Z,english_636.wav,0,0,494,9,0.9,-8.55837042,1.83264506,23,3,Japanese,m
MAN,209,4,2024-06-19T03:28:58.165Z,english_636.wav,0,0,494,10,1,62.11399846,0.36387194,23,3,Japanese,m
MAN,209,4,2024-06-19T03:28:58.165Z,english_636.wav,0,0,494,11,1.09391667,1.57014334,0.65195864,23,3,Japanese,m
MAN,210,4,2024-06-19T03:28:58.165Z,english_108.wav,0,1,682,0,0,-72.12984017,0.26945128,23,3,Japanese,m
MAN,210,4,2024-06-19T03:28:58.165Z,english_108.wav,0,1,682,1,0.1,8.19812644,1.01925784,23,3,Japanese,m
MAN,210,4,2024-06-19T03:28:58.165Z,english_108.wav,0,1,682,2,0.2,78.6546888,1.32918217,23,3,Japanese,m
MAN,210,4,2024-06-19T03:28:58.165Z,english_108.wav,0,1,682,3,0.3,-30.04278384,0.63536527,23,3,Japanese,m
MAN,210,4,2024-06-19T03:28:58.165Z,english_108.wav,0,1,682,4,0.4,-12.36369755,1.19436668,23,3,Japanese,m
MAN,210,4,2024-06-19T03:28:58.165Z,english_108.wav,0,1,682,5,0.5,70.67382026,0.3289366,23,3,Japanese,m
MAN,210,4,2024-06-19T03:28:58.165Z,english_108.wav,0,1,682,6,0.6,-56.34929952,1.40732185,23,3,Japanese,m
MAN,210,4,2024-06-19T03:28:58.165Z,english_108.wav,0,1,682,7,0.7,-58.84895788,0.91014899,23,3,Japanese,m
MAN,210,4,2024-06-19T03:28:58.165Z,english_108.wav,0,1,682,8,0.8,-57.8473435,0.89824174,23,3,Japanese,m
MAN,210,4,2024-06-19T03:28:58.165Z,english_108.wav,0,1,682,9,0.9,74.00200547,0.75928312,23,3,Japanese,m
MAN,210,4,2024-06-19T03:28:58.165Z,english_108.wav,0,1,682,10,1,14.31080133,1.3591553,23,3,Japanese,m
MAN,210,4,2024-06-19T03:28:58.165Z,english_108.wav,0,1,682,11,1.09391667,52.36561827,1.12113776,23,3,Japanese,m
MAN,211,4,2024-06-19T03:28:58.165Z,english_796.wav,0,1,1307,0,0,23.83274793,0.06036971,23,3,Japanese,m
MAN,211,4,2024-06-19T03:28:58.165Z,english_796.wav,0,1,1307,1,0.1,58.93639275,1.88058462,23,3,Japanese,m
MAN,211,4,2024-06-19T03:28:58.165Z,english_796.wav,0,1,1307,2,0.2,38.21414004,0.18227098,23,3,Japanese,m
MAN,211,4,2024-06-19T03:28:58.165Z,english_796.wav,0,1,1307,3,0.3,28.9924604,1.37773272,23,3,Japanese,m
MAN,211,4,2024-06-19T03:28:58.165Z,english_796.wav,0,1,1307,4,0.4,-7.06068982,1.64549947,23,3,Japanese,m
MAN,211,4,2024-06-19T03:28:58.165Z,english_796.wav,0,1,1307,5,0.5,-87.6291124,1.67194705,23,3,Japanese,m
MAN,211,4,2024-06-19T03:28:58.165Z,english_796.wav,0,1,1307,6,0.6,-19.55999428,0.64689213,23,3,Japanese,m
MAN,211,4,2024-06-19T03:28:58.165Z,english_796.wav,0,1,1307,7,0.7,12.86748648,1.59726084,23,3,Japanese,m
MAN,211,4,2024-06-19T03:28:58.165Z,english_796.wav,0,1,1307,8,0.8,60.66600698,0.96069219,23,3,Japanese,m
MAN,211,4,2024-06-19T03:28:58.165Z,english_796.wav,0,1,1307,9,0.9,63.14579763,1.00931817,23,3,Japanese,m
MAN,211,4,2024-06-19T03:28:58.165Z,english_796.wav,0,1,1307,10,1,38.43403738,1.05195825,23,3,Japanese,m
MAN,211,4,2024-06-19T03:28:58.165Z,english_796.wav,0,1,1307,11,1.09391667,-11.41285249,1.96327853,23,3,Japanese,m
MAN,212,4,2024-06-19T03:28:58.165Z,english_185.wav,0,0,264,0,0,-23.80747302,1.70362326,23,3,Japanese,m
MAN,212,4,2024-06-19T03:28:58.165Z,english_185.wav,0,0,264,1,0.1,-67.70846726,1.95632733,23,3,Japanese,m
MAN,212,4,2024-06-19T03:28:58.165Z,english_185.wav,0,0,264,2,0.2,27.78292916,1.63625516,23,3,Japanese,m
MAN,212,4,2024-06-19T03:28:58.165Z,english_185.wav,0,0,264,3,0.3,-22.37709268,0.69364986,23,3,Japanese,m
MAN,212,4,2024-06-19T03:28:58.165Z,english_185.wav,0,0,264,4,0.4,15.61755946,0.15498305,23,3,Japanese,m
MAN,212,4,2024-06-19T03:28:58.165Z,english_185.wav,0,0,264,5,0.5,-59.82139972,1.72553948,23,3,Japanese,m
MAN,212,4,2024-06-19T03:28:58.165Z,english_185.wav,0,0,264,6,0.6,-43.59424473,1.78198359,23,3,Japanese,m
MAN,212,4,2024-06-19T03:28:58.165Z,english_185.wav,0,0,264,7,0.7,74.12043651,1.30006103,23,3,Japanese,m
MAN,212,4,2024-06-19T03:28:58.165Z,english_185.wav,0,0,264,8,0.8,77.01624641,0.79426106,23,3,Japanese,m
MAN,212,4,2024-06-19T03:28:58.165Z,english_185.wav,0,0,264,9,0.9,-47.03527172,0.29849321,23,3,Japanese,m
MAN,212,4,2024-06-19T03:28:58.165Z,english_185.wav,0,0,264,10,1,2.38207477,1.71648204,23,3,Japanese,m
MAN,212,4,2024-06-19T03:28:58.165Z,english_185.wav,0,0,264,11,1.09391667,-48.42317698,0.84883975,23,3,Japanese,m
MAN,213,4,2024-06-19T03:28:58.165Z,english_142.wav,0,0,460,0,0,31.11671536,1.24679721,23,3,Japanese,m
MAN,213,4,2024-06-19T03:28:58.165Z,english_142.wav,0,0,460,1,0.1,14.00827892,0.65366655,23,3,Japanese,m
MAN,213,4,2024-06-19T03:28:58.165Z,english_142.wav,0,0,460,2,0.2,90.23748413,1.20113331,23,3,Japanese,m
MAN,213,4,2024-06-19T03:28:58.165Z,english_142.wav,0,0,460,3,0.3,82.30944071,1.60444487,23,3,Japanese,m
MAN,213,4,2024-06-19T03:28:58.165Z,english_142.wav,0,0,460,4,0.4,-1.47145923,1.29279254,23,3,Japanese,m
MAN,213,4,2024-06-19T03:28:58.165Z,english_142.wav,0,0,460,5,0.5,55.17460753,0.91831488,23,3,Japanese,m
MAN,213,4,2024-06-19T03:28:58.165Z,english_142.wav,0,0,460,6,0.6,26.61999518,0.78219664,23,3,Japanese,m
MAN,213,4,2024-06-19T03:28:58.165Z,english_142.wav,0,0,460,7,0.7,-9.70687044,0.08870339,23,3,Japanese,m
MAN,213,4,2024-06-19T03:28:58.165Z,english_142.wav,0,0,460,8,0.8,45.29559585,1.29591766,23,3,Japanese,m
MAN,213,4,2024-06-19T03:28:58.165Z,english_142.wav,0,0,460,9,0.9,-14.38709872,0.90292953,23,3,Japanese,m
MAN,213,4,2024-06-19T03:28:58.165Z,english_142.wav,0,0,460,10,1,-22.51804374,0.84738987,23,3,Japanese,m
MAN,213,4,2024-06-19T03:28:58.165Z,english_142.wav,0,0,460,11,1.09391667,56.35505814,0.22793797,23,3,Japanese,m
MAN,214,4,2024-06-19T03:28:58.165Z,english_67.wav,0,0,871,0,0,-84.65948026,1.62658343,23,3,Japanese,m
MAN,214,4,2024-06-19T03:28:58.165Z,english_67.wav,0,0,871,1,0.1,84.7606233,0.18718182,23,3,Japanese,m
MAN,214,4,2024-06-19T03:28:58.165Z,english_67.wav,0,0,871,2,0.2,84.84791272,1.32224913,23,3,Japanese,m
MAN,214,4,2024-06-19T03:28:58.165Z,english_67.wav,0,0,871,3,0.3,-54.63561635,1.26573793,23,3,Japanese,m
MAN,214,4,2024-06-19T03:28:58.165Z,english_67.wav,0,0,871,4,0.4,-93.28689033,0.84125882,23,3,Japanese,m
MAN,214,4,2024-06-19T03:28:58.165Z,english_67.wav,0,0,871,5,0.5,15.62357322,0.24401609,23,3,Japanese,m
MAN,214,4,2024-06-19T03:28:58.165Z,english_67.wav,0,0,871,6,0.6,70.84522179,0.63082719,23,3,Japanese,m
MAN,214,4,2024-06-19T03:28:58.165Z,english_67.wav,0,0,871,7,0.7,18.01432969,0.80351313,23,3,Japanese,m
MAN,214,4,2024-06-19T03:28:58.165Z,english_67.wav,0,0,871,8,0.8,-96.46193504,0.91980261,23,3,Japanese,m
MAN,214,4,2024-06-19T03:28:58.165Z,english_67.wav,0,0,871,9,0.9,-76.01913404,0.79845133,23,3,Japanese,m
MAN,214,4,2024-06-19T03:28:58.165Z,english_67.wav,0,0,871,10,1,21.66220953,1.38280114,23,3,Japanese,m
MAN,214,4,2024-06-19T03:28:58.165Z,english_67.wav,0,0,871,11,1.09391667,58.72019725,0.4179158,23,3,Japanese,m
MAN,215,4,2024-06-19T03:28:58.165Z,english_744.wav,0,1,124,0,0,68.01647572,0.92301697,23,3,Japanese,m
MAN,215,4,2024-06-19T03:28:58.165Z,english_744.wav,0,1,124,1,0.1,-94.84396495,1.7240092,23,3,Japanese,m
MAN,215,4,2024-06-19T03:28:58.165Z,english_744.wav,0,1,124,2,0.2,-7.3752647,0.78395161,23,3,Japanese,m
MAN,215,4,2024-06-19T03:28:58.165Z,english_744.wav,0,1,124,3,0.3,-81.08479212,1.15168853,23,3,Japanese,m
MAN,215,4,2024-06-19T03:28:58.165Z,english_744.wav,0,1,124,4,0.4,-44.66331389,0.98824464,23,3,Japanese,m
MAN,215,4,2024-06-19T03:28:58.165Z,english_744.wav,0,1,124,5,0.5,-77.45989494,1.26560798,23,3,Japanese,m
MAN,215,4,2024-06-19T03:28:58.165Z,english_744.wav,0,1,124,6,0.6,19.1026234,0.20042884,23,3,Japanese,m
MAN,215,4,2024-06-19T03:28:58.165Z,english_744.wav,0,1,124,7,0.7,-0.63798112,1.76365186,23,3,Japanese,m
MAN,215,4,2024-06-19T03:28:58.165Z,english_744.wav,0,1,124,8,0.8,74.86031238,1.68948901,23,3,Japanese,m
MAN,215,4,2024-06-19T03:28:58.165Z,english_744.wav,0,1,124,9,0.9,-35.9107796,0.81659748,23,3,Japanese,m
MAN,215,4,2024-06-19T03:28:58.165Z,english_744.wav,0,1,124,10,1,-6.98299608,1.14393897,23,3,Japanese,m
MAN,215,4,2024-06-19T03:28:58.165Z,english_744.wav,0,1,124,11,1.09391667,-12.26999011,0.86480781,23,3,Japanese,m
MAN,216,4,2024-06-19T03:28:58.165Z,english_826.wav,0,0,472,0,0,-48.66820204,0.50881221,23,3,Japanese,m
MAN,216,4,2024-06-19T03:28:58.165Z,english_826.wav,0,0,472,1,0.1,15.87758798,1.7988984,23,3,Japanese,m
MAN,216,4,2024-06-19T03:28:58.165Z,english_826.wav,0,0,472,2,0.2,-81.06156605,0.35571274,23,3,Japanese,m
MAN,216,4,2024-06-19T03:28:58.165Z,english_826.wav,0,0,472,3,0.3,-38.67543271,0.88871824,23,3,Japanese,m
MAN,216,4,2024-06-19T03:28:58.165Z,english_826.wav,0,0,472,4,0.4,8.70050458,0.81611388,23,3,Japanese,m
MAN,216,4,2024-06-19T03:28:58.165Z,english_826.wav,0,0,472,5,0.5,-12.50279128,1.15396637,23,3,Japanese,m
MAN,216,4,2024-06-19T03:28:58.165Z,english_826.wav,0,0,472,6,0.6,53.18940921,0.06242761,23,3,Japanese,m
MAN,216,4,2024-06-19T03:28:58.165Z,english_826.wav,0,0,472,7,0.7,25.51770895,0.35293371,23,3,Japanese,m
MAN,216,4,2024-06-19T03:28:58.165Z,english_826.wav,0,0,472,8,0.8,-2.14290614,1.13493967,23,3,Japanese,m
MAN,216,4,2024-06-19T03:28:58.165Z,english_826.wav,0,0,472,9,0.9,59.43969754,1.56070885,23,3,Japanese,m
MAN,216,4,2024-06-19T03:28:58.165Z,english_826.wav,0,0,472,10,1,36.73554264,1.2686095,23,3,Japanese,m
MAN,216,4,2024-06-19T03:28:58.165Z,english_826.wav,0,0,472,11,1.09391667,99.18694211,1.14436626,23,3,Japanese,m
MAN,217,4,2024-06-19T03:28:58.165Z,english_667.wav,0,0,241,0,0,-40.55421882,0.65900383,23,3,Japanese,m
MAN,217,4,2024-06-19T03:28:58.165Z,english_667.wav,0,0,241,1,0.1,-4.36791553,1.32668807,23,3,Japanese,m
MAN,217,4,2024-06-19T03:28:58.165Z,english_667.wav,0,0,241,2,0.2,-47.28306179,1.36801295,23,3,Japanese,m
MAN,217,4,2024-06-19T03:28:58.165Z,english_667.wav,0,0,241,3,0.3,4.54742829,1.31909989,23,3,Japanese,m
MAN,217,4,2024-06-19T03:28:58.165Z,english_667.wav,0,0,241,4,0.4,56.02469614,1.3880932,23,3,Japanese,m
MAN,217,4,2024-06-19T03:28:58.165Z,english_667.wav,0,0,241,5,0.5,-1.96932384,1.04427425,23,3,Japanese,m
MAN,217,4,2024-06-19T03:28:58.165Z,english_667.wav,0,0,241,6,0.6,5.19539512,1.75340959,23,3,Japanese,m
MAN,217,4,2024-06-19T03:28:58.165Z,english_667.wav,0,0,241,7,0.7,-58.89384288,0.51778984,23,3,Japanese,m
MAN,217,4,2024-06-19T03:28:58.165Z,english_667.wav,0,0,241,8,0.8,-23.79810438,1.0404646,23,3,Japanese,m
MAN,217,4,2024-06-19T03:28:58.165Z,english_667.wav,0,0,241,9,0.9,98.84523473,0.97755594,23,3,Japanese,m
MAN,217,4,2024-06-19T03:28:58.165Z,english_667.wav,0,0,241,10,1,7.14220046,0.3681696,23,3,Japanese,m
MAN,217,4,2024-06-19T03:28:58.165Z,english_667.wav,0,0,241,11,1.09391667,-53.41190767,1.51620439,23,3,Japanese,m
MAN,218,4,2024-06-19T03:28:58.165Z,english_987.wav,0,0,439,0,0,22.80679167,0.70061045,23,3,Japanese,m
MAN,218,4,2024-06-19T03:28:58.165Z,english_987.wav,0,0,439,1,0.1,17.54007411,1.60053813,23,3,Japanese,m
MAN,218,4,2024-06-19T03:28:58.165Z,english_987.wav,0,0,439,2,0.2,-52.11811518,0.58462844,23,3,Japanese,m
MAN,218,4,2024-06-19T03:28:58.165Z,english_987.wav,0,0,439,3,0.3,-23.82315646,0.24368019,23,3,Japanese,m
MAN,218,4,2024-06-19T03:28:58.165Z,english_987.wav,0,0,439,4,0.4,44.18787645,0.52233595,23,3,Japanese,m
MAN,218,4,2024-06-19T03:28:58.165Z,english_987.wav,0,0,439,5,0.5,-72.90084178,0.85287542,23,3,Japanese,m
MAN,218,4,2024-06-19T03:28:58.165Z,english_987.wav,0,0,439,6,0.6,-17.62123308,1.54280419,23,3,Japanese,m
MAN,218,4,2024-06-19T03:28:58.165Z,english_987.wav,0,0,439,7,0.7,95.73852472,0.69341266,23,3,Japanese,m
MAN,218,4,2024-06-19T03:28:58.165Z,english_987.wav,0,0,439,8,0.8,10.89860126,0.63948037,23,3,Japanese,m
MAN,218,4,2024-06-19T03:28:58.165Z,english_987.wav,0,0,439,9,0.9,-72.84217249,0.23195922,23,3,Japanese,m
MAN,218,4,2024-06-19T03:28:58.165Z,english_987.wav,0,0,439,10,1,-57.31215702,1.27646479,23,3,Japanese,m
MAN,218,4,2024-06-19T03:28:58.165Z,english_987.wav,0,0,439,11,1.09391667,-16.22203203,1.15579809,23,3,Japanese,m
MAN,219,4,2024-06-19T03:28:58.165Z,english_74.wav,0,0,592,0,0,24.65162801,0.19950325,23,3,Japanese,m
MAN,219,4,2024-06-19T03:28:58.165Z,english_74.wav,0,0,592,1,0.1,-30.39880554,1.43111439,23,3,Japanese,m
MAN,219,4,2024-06-19T03:28:58.165Z,english_74.wav,0,0,592,2,0.2,-41.38450202,0.7414266,23,3,Japanese,m
MAN,219,4,2024-06-19T03:28:58.165Z,english_74.wav,0,0,592,3,0.3,31.11276598,1.07627737,23,3,Japanese,m
MAN,219,4,2024-06-19T03:28:58.165Z,english_74.wav,0,0,592,4,0.4,-57.65294567,1.92323622,23,3,Japanese,m
MAN,219,4,2024-06-19T03:28:58.165Z,english_74.wav,0,0,592,5,0.5,-51.69576528,1.17854767,23,3,Japanese,m
MAN,219,4,2024-06-19T03:28:58.165Z,english_74.wav,0,0,592,6,0.6,24.90932223,0.17974996,23,3,Japanese,m
MAN,219,4,2024-06-19T03:28:58.165Z,english_74.wav,0,0,592,7,0.7,-33.10450871,0.92482308,23,3,Japanese,m
MAN,219,4,2024-06-19T03:28:58.165Z,english_74.wav,0,0,592,8,0.8,-69.97293112,0.31413891,23,3,Japanese,m
MAN,219,4,2024-06-19T03:28:58.165Z,english_74.wav,0,0,592,9,0.9,88.74386832,1.87630938,23,3,Japanese,m
MAN,219,4,2024-06-19T03:28:58.165Z,english_74.wav,0,0,592,10,1,-68.30431972,1.39265686,23,3,Japanese,m
MAN,219,4,2024-06-19T03:28:58.165Z,english_74.wav,0,0,592,11,1.09391667,-30.20733398,0.32158433,23,3,Japanese,m
MAN,220,4,2024-06-19T03:28:58.165Z,english_457.wav,0,0,1350,0,0,84.98139411,1.86732056,23,3,Japanese,m
MAN,220,4,2024-06-19T03:28:58.165Z,english_457.wav,0,0,1350,1,0.1,17.09678879,0.44857368,23,3,Japanese,m
MAN,220,4,2024-06-19T03:28:58.165Z,english_457.wav,0,0,1350,2,0.2,57.17804744,1.73229159,23,3,Japanese,m
MAN,220,4,2024-06-19T03:28:58.165Z,english_457.wav,0,0,1350,3,0.3,14.4816153,0.24838145,23,3,Japanese,m
MAN,220,4,2024-06-19T03:28:58.165Z,english_457.wav,0,0,1350,4,0.4,-95.87323345,1.53185401,23,3,Japanese,m
MAN,220,4,2024-06-19T03:28:58.165Z,english_457.wav,0,0,1350,5,0.5,72.05470838,1.59335631,23,3,Japanese,m
MAN,220,4,2024-06-19T03:28:58.165Z,english_457.wav,0,0,1350,6,0.6,30.06629286,0.96995374,23,3,Japanese,m
MAN,220,4,2024-06-19T03:28:58.165Z,english_457.wav,0,0,1350,7,0.7,-8.14218992,1.30472387,23,3,Japanese,m
MAN,220,4,2024-06-19T03:28:58.165Z,english_457.wav,0,0,1350,8,0.8,-4.76706145,1.4318374,23,3,Japanese,m
MAN,220,4,2024-06-19T03:28:58.165Z,english_457.wav,0,0,1350,9,0.9,60.66734428,0.45428712,23,3,Japanese,m
MAN,220,4,2024-06-19T03:28:58.165Z,english_457.wav,0,0,1350,10,1,-30.19655674,0.92562243,23,3,Japanese,m
MAN,220,4,2024-06-19T03:28:58.165Z,english_457.wav,0,0,1350,11,1.09391667,-39.41077424,0.45157817,23,3,Japanese,m
MAN,221,4,2024-06-19T03:28:58.165Z,english_69.wav,0,0,346,0,0,-8.22406931,0.7296211,23,3,Japanese,m
